,Abyan,Aden,Al Bayda,Al Dhale'e,Al Hudaydah,Al Jawf,Al Maharah,Al Mahwit,Amanat Al Asimah,Amran,Dhamar,Hadramaut,Hajjah,Ibb,Lahj,Marib,Raymah,Sa'ada,Sana'a,Shabwah,Taizz
2018-10-15,3371.1997370836625,3754.2430812112448,4356.831208720255,3805.4556977674956,2778.4916087124425,3791.541054515156,4551.539713903871,2511.244103935442,4118.772740136262,3084.9914674050806,3820.991044354297,4079.801345102485,3744.736358597892,2739.563506385392,2663.153064173127,5234.835561564497,3182.9696682231524,3183.1607352979654,2710.9550211208348,3231.8591013001333,3011.8473092085674
2018-10-16,3396.7755261427915,3760.6500092908254,4362.280763025318,3825.4389914509716,2782.0898487965937,3800.564865466878,4548.881693832906,2510.536479662881,4123.038078266445,3077.918192955368,3816.596604524831,4097.676016816285,3753.8797232425213,2745.574578861736,2673.3797222798457,5247.518732263697,3188.0628563913087,3192.1671276010006,2714.975575713367,3245.692093485509,3017.2753032205674
2018-10-17,3421.4571826198653,3766.6880072229924,4366.167198218321,3844.555141488828,2785.368931290415,3809.2900025340746,4546.122736544531,2509.564969776597,4125.735252125465,3071.3932809679404,3812.254706736298,4114.278177861888,3762.957235842311,2751.0698542319215,2683.2906936210734,5258.915107620558,3193.00581161359,3201.1329601108328,2719.3785822164687,3260.138820964601,3022.464108810044
2018-10-18,3444.8211484668836,3772.2215291716034,4368.103690958112,3862.4010846865963,2788.2850669315026,3817.648988285638,4543.346911217764,2508.4057091153736,4126.73019949506,3065.5108021886663,3807.8512076363654,4129.35658512858,3771.968383064765,2755.9945727324002,2692.8176830392345,5268.796062743886,3197.8505351446083,3210.164100139842,2724.208375958365,3275.0974517910354,3027.3661773798763
2018-10-19,3466.867423683843,3777.250575136658,4368.090241244694,3878.9768210442735,2790.8382557198524,3825.641822721568,4540.554217852607,2507.0586976792124,4126.022920375229,3060.270756617545,3803.3861072250343,4142.911238616357,3780.9131649098817,2760.348734363171,2701.960690534328,5277.161597633677,3202.5970269843638,3219.2605476880244,2729.4649569390576,3290.5679859648135,3031.981508930065
2018-10-20,3487.5960082707447,3781.775145118158,4366.1268490780685,3894.2823505618658,2793.028497655467,3833.268505841864,4537.744656449057,2505.5239354681107,4123.613414765968,3055.6731442545765,3798.859405502307,4154.942138325217,3789.7915813776626,2764.132339124234,2710.7197161063546,5284.011712289929,3207.2452871328555,3228.422302755384,2735.148325158543,3306.5504234859336,3036.310103460607
2018-10-21,3507.006902227588,3785.7952391161025,4362.213514458229,3908.317673239366,2794.8557927383454,3840.5290376465264,4534.918227007116,2503.80142248207,4119.50168266728,3051.7179650997596,3794.2711024681785,4165.449284255161,3798.603632468106,2767.34538701559,2719.0947597553127,5289.3464067126415,3211.7953155900827,3237.6493653419175,2741.258480616824,3323.0447643543953,3040.351960971504
2018-10-22,3525.1001055543757,3789.31085713049,4356.3502373851825,3921.0827890767805,2796.3201409684884,3847.423418135556,4532.074929526784,2501.8911587210896,4113.6877240791655,3048.405219153097,3789.6211981226543,4174.43267640619,3807.3493181812137,2769.9878780372383,2727.0858214812038,5293.165680901821,3216.247112356047,3246.9417354476277,2747.7954233138985,3340.0510085702012,3044.107081462757
2018-10-23,3541.875618251103,3792.3219991613246,4348.537017858927,3932.5776980741052,2797.421542345895,3853.9516473089557,4529.214764008062,2499.7931441851706,4106.171539001624,3045.734906414587,3784.9096924657297,4181.892314778307,3816.0286385169857,2772.0598121891794,2734.6929012840274,5295.469534857461,3220.6006774307475,3256.299413072512,2754.7591532497686,3357.569156133348,3047.5754649343635
2018-10-24,3557.3334403177737,3794.828665208603,4338.77385587946,3942.8024002313427,2798.159996870567,3860.1137251667187,4526.337730450948,2497.507378874312,4096.953127434654,3043.707026884228,3780.1365854974074,4187.828199371507,3824.641593475421,2773.561189471413,2741.9159991637835,5296.257968579563,3224.856010814184,3265.722398216573,2762.1496704244323,3375.599207043838,3050.757111386326
2018-10-25,3571.4735717543876,3796.8308552723256,4327.060751446787,3951.7568955484917,2798.5355045425035,3865.9096517088497,4523.443828855443,2495.0338627885135,4086.032489378258,3042.321580562024,3775.3018772176883,4192.240330185791,3833.188183056521,2774.492009883939,2748.755115120473,5295.5309820681305,3229.0131125063567,3275.210690879809,2769.966974837891,3394.1411613016694,3053.652020818644
2018-10-26,3584.296012560944,3798.328569352492,4313.397704560902,3959.44118402555,2798.548065361703,3871.339426935347,4520.533059221543,2492.3725959277763,4073.4096248324336,3041.57856744797,3770.4055676265684,4195.128707221161,3841.668407260281,2774.8522734267567,2755.210249154095,5293.288575323157,3233.0719825072647,3284.7642910622194,2778.2110664901447,3413.195018906845,3056.2601932313146
2018-10-27,3595.8007627374413,3799.321807449105,4297.784715221806,3965.855265662523,2798.197679328167,3876.403050846211,4517.605421549255,2489.5235782921,4059.084533797182,3041.477987542071,3765.4476567240513,4196.493330477616,3850.082266086707,2774.641980099868,2761.281401264648,5289.530748344648,3237.032620816912,3294.3831987638046,2786.8819453811934,3432.7607798593617,3058.581628624343
2018-10-28,3605.987822283882,3799.810569562162,4280.221783429503,3970.999140459406,2797.484346441895,3881.100523441441,4514.660915838578,2486.486809881484,4043.057216272504,3042.019840844325,3760.428144510138,4196.334199955156,3858.429759535797,2773.8611299032723,2766.9685714521347,5284.257501132602,3240.8950274352937,3304.067413984568,2795.9796115110366,3452.838444159222,3060.616326997724
2018-10-29,3614.857191200265,3799.794855691663,4260.708909183988,3974.8728084162003,2796.408066702888,3885.431844721038,4511.699542089506,2483.2622906959286,4025.327672258397,3043.20412735473,3755.347030984822,4194.65131565378,3866.71088760755,2772.509722836968,2772.271759716554,5277.468833687018,3244.6592023624116,3313.816936724504,2805.504064879674,3473.428011806424,3062.3642883514613
2018-10-30,3622.4088694865895,3799.2746658376086,4239.246092485266,3977.4762695329055,2794.968840111146,3889.397014685002,4508.721300302045,2479.8500207354336,4005.8959017548636,3045.030847073289,3750.2043161481097,4191.444677573491,3874.925650301966,2770.5877589009556,2777.1909660579063,5269.164746007896,3248.3251455982668,3323.631766983616,2815.455305487106,3494.5294828009687,3063.825512685553
2018-10-31,3628.6428571428573,3798.25,4215.833333333333,3978.809523809524,2793.1666666666665,3892.9960333333333,4505.726190476191,2476.25,3984.7619047619046,3047.5,3745.0,4186.714285714285,3883.074047619047,2768.095238095238,2781.7261904761904,5259.3452380952385,3251.8928571428573,3333.5119047619046,2825.8333333333335,3516.1428571428573,3065.0
2018-11-01,3633.5591541690665,3796.7208581788354,4190.47063172819,3978.872571246052,2791.0015463694517,3896.2289006660308,4502.714212611943,2472.462228489626,3961.925681279516,3050.611586134864,3739.7340825404904,4180.460140076163,3891.1560795587907,2765.0321604198116,2785.877432971407,5248.010309949042,3255.362336996184,3343.4573500593674,2836.638148418355,3538.2681348320857,3065.8877502948008
2018-11-02,3637.157760565218,3794.6872403741136,4163.157987669837,3977.6654118424935,2788.4734792195018,3899.0956166830942,4499.685366709309,2468.486706204314,3937.387231307702,3054.365605477881,3734.4065637695826,4172.682240659129,3899.1717461211992,2761.3985258746784,2789.6446935435565,5235.159961569308,3258.7335851582475,3353.4681028760056,2847.869750742171,3560.9053158686593,3066.488763569958
2018-11-03,3639.4386763313128,3792.149146585839,4133.895401158276,3975.1880455988467,2785.5824652168153,3901.5961813845247,4496.639652768283,2464.3234331440617,3911.1465548464585,3058.76205802905,3729.017443687278,4163.380587463178,3907.121047306271,2757.1943344598367,2793.0279721926386,5220.794192956039,3262.006601629047,3363.54416321182,2859.5281403047816,3584.054400252575,3066.8030398254696
2018-11-04,3640.4019014673486,3789.106576814008,4102.682872193505,3971.4404725151107,2782.3285043613932,3903.730594770323,4493.577070788861,2459.972409308871,3883.2036518957875,3063.800943788372,3723.5667222935735,4152.5551804883125,3915.0039831140048,2752.419586175288,2796.0272689186527,5204.91300410923,3265.181386408584,3373.685531066809,2871.6133171061874,3607.7153879838306,3066.8305790613354
2018-11-05,3640.047435973329,3785.5595310586214,4069.5204007755237,3966.422692591285,2778.7115966532374,3905.498856840487,4490.4976207710515,2455.4336346987398,3853.558522455692,3069.482262755847,3718.0543995884705,4140.206019734533,3922.8205535444035,2747.074281021032,2798.6425837215997,5187.516395028886,3268.2579394968557,3383.892206440973,2884.1252811463874,3631.888279062431,3066.571381277557
2018-11-06,3638.3752798492483,3781.5080093196793,4034.407986904333,3960.134705827372,2774.731742092343,3906.9009675950183,4487.40130271485,2450.70710931367,3822.211166526167,3075.8060149314747,3712.4804755719697,4126.3331052018375,3930.5707585974646,2741.1584189970686,2800.87391660148,5168.604365715003,3271.2362608938647,3394.1641893343135,2897.0640324253827,3656.5730734883746,3066.025446474134
2018-11-07,3635.385433095113,3776.952011597182,3997.3456305799327,3952.5765122233715,2770.3889406787134,3907.9369270339153,4484.288116620256,2445.79283315366,3789.161584107215,3082.7722003152558,3706.8449502440703,4110.936436890226,3938.2545982731917,2734.672000103397,2802.7212675582914,5148.176916167584,3274.1163505996105,3404.501479746827,2910.429570943171,3681.769771261659,3065.1927746510637
2018-11-08,3631.0778957109183,3771.8915378911292,3958.333331802323,3943.7481117792818,2765.6831924123485,3908.606735157181,4481.158062487273,2440.6908062187117,3754.409775198837,3090.3808189071883,3701.1478236047733,4094.0160147997008,3945.8720725715802,2727.6150243400193,2804.1846365920374,5126.234046386627,3276.898208614092,3414.904077678518,2924.2218966997552,3707.4783723822875,3064.0733658083504
2018-11-09,3625.4526676966675,3766.3265882015207,3917.3710905715056,3933.649504495105,2760.614497293249,3908.9103919648123,4478.011140315894,2435.4010285088234,3717.9557398010284,3098.6318707072746,3695.3890956540763,4075.57183893026,3953.4231814926343,2719.9874917069333,2805.2640237027135,5102.7757563721325,3279.58183493731,3425.3719831293834,2938.4410096951356,3733.698876850257,3062.667219945991
2018-11-10,3618.509749052357,3760.2571625283576,3874.4589068874748,3922.2806903708365,2755.182855321411,3908.8478974568093,4474.847350106128,2429.9235000239964,3679.799477913794,3107.525355715512,3689.5687663919816,4055.603909281903,3960.907925036348,2711.7894022041396,2805.9594288903245,5077.8020461241,3282.167229569262,3435.9051960994243,2953.0869099293072,3760.431284665569,3060.9743370639867
2018-11-11,3610.249139777989,3753.6832608716386,3829.5967807502366,3909.641669406483,2749.388266496839,3908.419251633174,4471.66669185797,2424.2582207642295,3639.940989537133,3117.061273931903,3683.686835818489,4034.1122258546334,3968.326303202728,2703.0207558316383,2806.270852154867,5051.31291564253,3284.654392509952,3446.503716588642,2968.1595974022757,3787.6755958282233,3058.9947171623385
2018-11-12,3600.670839873567,3746.6048832313645,3782.7847121597893,3895.732441602039,2743.2307308195313,3907.6244544939054,4468.46916557142,2418.405190729524,3598.380274671045,3127.239625356447,3677.7433039335992,4011.096788648448,3975.6783159917723,2693.681552589431,2806.1982934963426,5023.308364927426,3287.04332375938,3457.167544597033,2983.6590721140387,3815.431810338222,3056.728360241044
2018-11-13,3589.7748493390827,3739.0220296075354,3734.022701116131,3880.553006957507,2736.710248289488,3906.463506039002,4465.254771246479,2412.3644099198796,3555.11733331553,3138.0604099891443,3671.7381707373083,3986.557597663346,3982.9639634034793,2683.771792477515,2805.7417529147506,4993.788393978781,3289.3340233175427,3467.8966801246,2999.5853340645954,3843.6999281955636,3054.175266300105
2018-11-14,3577.5611681745436,3730.9347000001503,3683.3107476192636,3864.103365472886,2729.8268189067085,3904.936406268468,4462.023508883148,2406.135878335294,3510.1521654705857,3149.5236278299935,3665.671436229621,3960.49465289933,3990.1832454378505,2673.291475495892,2804.9012304100897,4962.753002796602,3291.5264911844433,3478.691123171343,3015.9383832539484,3872.479949400244,3051.3354353395202
2018-11-15,3564.0297963799453,3722.34289440921,3630.648851669189,3846.3835171481783,2722.5804426711934,3903.0431551822994,4458.775378481422,2399.71959597577,3463.484771136216,3161.629278878996,3659.543100410535,3932.9079543564003,3997.3361620948845,2662.240601644561,2803.676725982363,4930.202191380882,3293.620727360078,3489.5508737372606,3032.718219682094,3901.771873952272,3048.208867359291
2018-11-16,3550.0732390937164,3713.8616916616165,3578.0392833868136,3828.18877830067,2715.1409968923576,3900.9800848754626,4455.242419318596,2393.373266413922,3416.98962857164,3173.821135279762,3653.910942323249,3905.0757247906176,4004.2260906444085,2651.0543086886646,2802.2018146781784,4896.958524507388,3295.6954247951576,3500.009590081599,3049.0801904538075,3930.6606940162524,3044.91187135174
2018-11-17,3536.5840014542814,3706.1061705842703,3527.4843128930515,3810.3144652476553,2707.678358879616,3898.943527442923,4451.156670671948,2387.3545932223647,3372.5412160360797,3185.542969175902,3649.332741010963,3878.2761869580495,4010.6564083562484,2640.1677343933457,2800.6100715441485,4863.844566951875,3297.8292764403927,3509.600930463601,3064.179642673859,3958.2314017568124,3041.5607563091944
2018-11-18,3523.5620834616434,3699.0763311771757,3478.983940187908,3792.7605779891287,2700.192528632969,3896.933482884681,4446.518132541482,2381.663576401097,3330.139533529536,3196.7947805674144,3645.8084964736736,3852.5093408586968,4016.6271152304053,2629.580878758603,2798.90149658027,4830.860318714348,3300.0222822957785,3518.324894883269,3078.016576342249,3984.483997173946,3038.155522231652
2018-11-19,3511.0074851157988,3692.7721734403276,3432.5381652713777,3775.5271165250956,2692.683506152417,3894.949951200734,4441.326804927201,2376.300215950121,3289.78458105201,3207.5765694543024,3643.3382087113882,3827.7751864925563,4022.1382112668784,2619.293741784436,2797.0760897865466,4798.005779794799,3302.2744423613194,3526.1814833406015,3090.590991458978,4009.418480267654,3034.6961691191123
2018-11-20,3498.92020641675,3687.1936973737284,3388.1469881434614,3758.6140808555524,2685.1512914379596,3892.9929323910874,4435.582687829099,2371.264511869436,3251.476358603499,3217.8883358365656,3641.9218777241,3804.073723859631,4027.189696465669,2609.306323470847,2795.1338511629774,4765.280950193237,3304.585756637013,3533.1706958355985,3101.9028880240453,4033.0348510379367,3031.182696971576
2018-11-21,3487.300247364499,3682.3409029773784,3345.8104088041596,3742.0214709805014,2677.595884489595,3891.062426455736,4429.285781247182,2366.5564641590413,3215.214866184005,3227.730079714201,3641.5595035118113,3781.4049529599197,4031.7815708267744,2599.6186238178343,2793.074780709559,4732.6858299096575,3306.95622512286,3539.2925323682616,3111.9522660374505,4055.3331094847954,3027.615105789045
2018-11-22,3476.1476079590384,3678.213790251279,3305.5284272534723,3725.749286899942,2670.017285307326,3889.158433394682,4422.436085181444,2362.176072818938,3181.0001037935253,3237.101801087212,3642.251086074523,3759.768873793421,4035.913834350197,2590.230642825398,2790.898878426297,4700.220418944059,3309.385847818861,3544.5469929385895,3120.739125499195,4076.3132556082273,3023.993395571518
2018-11-23,3465.4622882003764,3674.8123591954272,3267.301043491398,3709.7975286138717,2662.4154938911506,3887.2809532079264,4415.033599631887,2358.1233378491243,3148.8320714320644,3246.003499955596,3643.996625412233,3739.165486360138,4039.586487035934,2581.1423804935384,2788.6061443131875,4667.884717296444,3311.874624725014,3548.9340775465816,3128.2634664092775,4095.975289408234,3020.317566318994
